t`s`float	v(vrow,vg)`V`float	v(vg,vcol)`V`float	par(abs(i(vsrc))`Params`float	v(vg)`V`float	v(vrow)`V`float	v(vcol)`V`float
0.862	0	0	0	0	0	0
0.863	0	0	0	0	0	0
0.864	0	0	0	0	0	0
0.865	0	0	0	0	0	0
0.866	0	0	0	0	0	0
0.867	0	0	0	0	0	0
0.868	0	0	0	0	0	0
0.869	0	0	0	0	0	0
0.87	0	0	0	0	0	0
0.871	0	0	0	0	0	0
0.872	0	0	0	0	0	0
0.873	0	0	0	0	0	0
0.874	0	0	0	0	0	0
0.875	0	0	0	0	0	0
0.876	0	0	0	0	0	0
0.877	0	0	0	0	0	0
0.878	0	0	0	0	0	0
0.879	0	0	0	0	0	0
0.88	0	0	0	0	0	0
0.881	0	0	0	0	0	0
0.882	0	0	0	0	0	0
0.883	0	0	0	0	0	0
0.884	0	0	0	0	0	0
0.885	0	0	0	0	0	0
0.886	0	0	0	0	0	0
0.887	0	0	0	0	0	0
0.888	0	0	0	0	0	0
0.889	0	0	0	0	0	0
0.89	0	0	0	0	0	0
0.891	0	0	0	0	0	0
0.892	0	0	0	0	0	0
0.893	0	0	0	0	0	0
0.894	0	0	0	0	0	0
0.895	0	0	0	0	0	0
0.896	0	0	0	0	0	0
0.897	0	0	0	0	0	0
0.898	0	0	0	0	0	0
0.899	0	0	0	0	0	0
0.9	0	0	0	0	0	0
0.901	0	0	0	0	0	0
0.902	0	0	0	0	0	0
0.903	0	0	0	0	0	0
0.904	0	0	0	0	0	0
0.905	0	0	0	0	0	0
0.906	0	0	0	0	0	0
0.907	0	0	0	0	0	0
0.908	0	0	0	0	0	0
0.909	0	0	0	0	0	0
0.91	0	0	0	0	0	0
0.911	0	0	0	0	0	0
0.912	0	0	0	0	0	0
0.913	0	0	0	0	0	0
0.914	0	0	0	0	0	0
0.915	0	0	0	0	0	0
0.916	0	0	0	0	0	0
0.917	0	0	0	0	0	0
0.918	0	0	0	0	0	0
0.919	0	0	0	0	0	0
0.92	0	0	0	0	0	0
0.921	0	0	0	0	0	0
0.922	0	0	0	0	0	0
0.923	0	0	0	0	0	0
0.924	0	0	0	0	0	0
0.925	0	0	0	0	0	0
0.926	0	0	0	0	0	0
0.927	0	0	0	0	0	0
0.928	0	0	0	0	0	0
0.929	0	0	0	0	0	0
0.93	0	0	0	0	0	0
0.931	0	0	0	0	0	0
0.932	0	0	0	0	0	0
0.933	0	0	0	0	0	0
0.934	0	0	0	0	0	0
0.935	0	0	0	0	0	0
0.936	0	0	0	0	0	0
0.937	0	0	0	0	0	0
0.938	0	0	0	0	0	0
0.939	0	0	0	0	0	0
0.94	0	0	0	0	0	0
0.941	0	0	0	0	0	0
0.942	0	0	0	0	0	0
0.943	0	0	0	0	0	0
0.944	0	0	0	0	0	0
0.945	0	0	0	0	0	0
0.946	0	0	0	0	0	0
0.947	0	0	0	0	0	0
0.948	0	0	0	0	0	0
0.949	0	0	0	0	0	0
0.95	0	0	0	0	0	0
0.951	0	0	0	0	0	0
0.952	0	0	0	0	0	0
0.953	0	0	0	0	0	0
0.954	0	0	0	0	0	0
0.955	0	0	0	0	0	0
0.956	0	0	0	0	0	0
0.957	0	0	0	0	0	0
0.958	0	0	0	0	0	0
0.959	0	0	0	0	0	0
0.96	0	0	0	0	0	0
0.961	0	0	0	0	0	0
0.962	0	0	0	0	0	0
0.963	0	0	0	0	0	0
0.964	0	0	0	0	0	0
0.965	0	0	0	0	0	0
0.966	0	0	0	0	0	0
0.967	0	0	0	0	0	0
0.968	0	0	0	0	0	0
0.969	0	0	0	0	0	0
0.97	0	0	0	0	0	0
0.971	0	0	0	0	0	0
0.972	0	0	0	0	0	0
0.973	0	0	0	0	0	0
0.974	0	0	0	0	0	0
0.975	0	0	0	0	0	0
0.976	0	0	0	0	0	0
0.977	0	0	0	0	0	0
0.978	0	0	0	0	0	0
0.979	0	0	0	0	0	0
0.98	0	0	0	0	0	0
0.981	0	0	0	0	0	0
0.982	0	0	0	0	0	0
0.983	0	0	0	0	0	0
0.984	0	0	0	0	0	0
0.985	0	0	0	0	0	0
0.986	0	0	0	0	0	0
0.987	0	0	0	0	0	0
0.988	0	0	0	0	0	0
0.989	0	0	0	0	0	0
0.99	0	0	0	0	0	0
0.991	0	0	0	0	0	0
0.992	0	0	0	0	0	0
0.993	0	0	0	0	0	0
0.994	0	0	0	0	0	0
0.995	0	0	0	0	0	0
0.996	0	0	0	0	0	0
0.997	0	0	0	0	0	0
0.998	0	0	0	0	0	0
0.999	0	0	0	0	0	0
1	0	0	0	0	0	0
1.0005	0.0035	0.00035	0	0.00035	0.00385	0
1.001	0.007	0.0007	0	0.0007	0.0077	0
1.002	0.014	0.0014	0	0.0014	0.0154	0
1.003	0.021	0.0021	0	0.0021	0.0231	0
1.004	0.028	0.0028	0	0.0028	0.0308	0
1.005	0.035	0.0035	0	0.0035	0.0385	0
1.006	0.042	0.0042	0	0.0042	0.0462	0
1.007	0.049	0.0049	0	0.0049	0.0539	0
1.008	0.056	0.0056	0	0.0056	0.0616	0
1.009	0.063	0.0063	0	0.0063	0.0693	0
1.01	0.07	0.007	0	0.007	0.077	0
1.011	0.077	0.0077	0	0.0077	0.0847	0
1.012	0.084	0.0084	0	0.0084	0.0924	0
1.013	0.091	0.0091	0	0.0091	0.1001	0
1.014	0.098	0.0098	0	0.0098	0.1078	0
1.015	0.105	0.0105	0	0.0105	0.1155	0
1.016	0.112	0.0112	0	0.0112	0.1232	0
1.017	0.119	0.0119	0	0.0119	0.1309	0
1.018	0.126	0.0126	0	0.0126	0.1386	0
1.019	0.133	0.0133	0	0.0133	0.1463	0
1.02	0.14	0.014	0	0.014	0.154	0
1.021	0.147	0.0147	0	0.0147	0.1617	0
1.022	0.154	0.0154	0	0.0154	0.1694	0
1.023	0.161	0.0161	0	0.0161	0.1771	0
1.024	0.168	0.0168	0	0.0168	0.1848	0
1.025	0.175	0.0175	0	0.0175	0.1925	0
1.026	0.182	0.0182	0	0.0182	0.2002	0
1.027	0.189	0.0189	0	0.0189	0.2079	0
1.028	0.196	0.0196	0	0.0196	0.2156	0
1.029	0.203	0.0203	0	0.0203	0.2233	0
1.03	0.21	0.021	0	0.021	0.231	0
1.031	0.217	0.0217	0	0.0217	0.2387	0
1.032	0.224	0.0224	0	0.0224	0.2464	0
1.033	0.231	0.0231	0	0.0231	0.2541	0
1.034	0.238	0.0238	0	0.0238	0.2618	0
1.035	0.245	0.0245	0	0.0245	0.2695	0
1.036	0.252	0.0252	0	0.0252	0.2772	0
1.037	0.259	0.0259	0	0.0259	0.2849	0
1.038	0.266	0.0266	0	0.0266	0.2926	0
1.039	0.273	0.0273	0	0.0273	0.3003	0
1.04	0.28	0.028	0	0.028	0.308	0
1.041	0.287	0.0287	0	0.0287	0.3157	0
1.042	0.294	0.0294	0	0.0294	0.3234	0
1.043	0.301	0.0301	0	0.0301	0.3311	0
1.044	0.308	0.0308	0	0.0308	0.3388	0
1.045	0.315	0.0315	0	0.0315	0.3465	0
1.046	0.322	0.0322	0	0.0322	0.3542	0
1.047	0.329	0.0329	0	0.0329	0.3619	0
1.048	0.336	0.0336	0	0.0336	0.3696	0
1.049	0.343	0.0343	0	0.0343	0.3773	0
1.05	0.35	0.035	0	0.035	0.385	0
1.051	0.357	0.0357	0	0.0357	0.3927	0
1.052	0.364	0.0364	0	0.0364	0.4004	0
1.053	0.371	0.0371	0	0.0371	0.4081	0
1.054	0.378	0.0378	0	0.0378	0.4158	0
1.055	0.385	0.0385	0	0.0385	0.4235	0
1.056	0.392	0.0392	0	0.0392	0.4312	0
1.057	0.399	0.0399	0	0.0399	0.4389	0
1.058	0.406	0.0406	0	0.0406	0.4466	0
1.059	0.413	0.0413	0	0.0413	0.4543	0
1.06	0.42	0.042	0	0.042	0.462	0
1.061	0.427	0.0427	0	0.0427	0.4697	0
1.062	0.434	0.0434	0	0.0434	0.4774	0
1.063	0.441	0.0441	0	0.0441	0.4851	0
1.064	0.448	0.0448	0	0.0448	0.4928	0
1.065	0.455	0.0455	0	0.0455	0.5005	0
1.066	0.462	0.0462	0	0.0462	0.5082	0
1.067	0.469	0.0469	0	0.0469	0.5159	0
1.068	0.476	0.0476	0	0.0476	0.5236	0
1.069	0.483	0.0483	0	0.0483	0.5313	0
1.07	0.49	0.049	0	0.049	0.539	0
1.071	0.497	0.0497	0	0.0497	0.5467	0
1.072	0.504	0.0504	0	0.0504	0.5544	0
1.073	0.511	0.0511	0	0.0511	0.5621	0
1.074	0.518	0.0518	0	0.0518	0.5698	0
1.075	0.525	0.0525	0	0.0525	0.5775	0
1.076	0.532	0.0532	0	0.0532	0.5852	0
1.077	0.539	0.0539	0	0.0539	0.5929	0
1.078	0.546	0.0546	0	0.0546	0.6006	0
1.079	0.553	0.0553	0	0.0553	0.6083	0
1.08	0.56	0.056	0	0.056	0.616	0
1.081	0.567	0.0567	0	0.0567	0.6237	0
1.082	0.574	0.0574	0	0.0574	0.6314	0
1.083	0.581	0.0581	0	0.0581	0.6391	0
1.084	0.588	0.0588	0	0.0588	0.6468	0
1.085	0.595	0.0595	0	0.0595	0.6545	0
1.086	0.602	0.0602	0	0.0602	0.6622	0
1.087	0.609	0.0609	0	0.0609	0.6699	0
1.088	0.616	0.0616	0	0.0616	0.6776	0
1.089	0.623	0.0623	0	0.0623	0.6853	0
1.09	0.63	0.063	0	0.063	0.693	0
1.091	0.637	0.0637	0	0.0637	0.7007	0
1.092	0.644	0.0644	0	0.0644	0.7084	0
1.093	0.651	0.0651	0	0.0651	0.7161	0
1.094	0.658	0.0658	0	0.0658	0.7238	0
1.095	0.665	0.0665	0	0.0665	0.7315	0
1.096	0.672	0.0672	0	0.0672	0.7392	0
1.097	0.679	0.0679	0	0.0679	0.7469	0
1.098	0.686	0.0686	0	0.0686	0.7546	0
1.099	0.693	0.0693	0	0.0693	0.7623	0
1.09925	0.69475	0.069475	0	0.069475	0.764225	0
1.09975	0.69825	0.069825	0	0.069825	0.768075	0
1.09981	0.698687	0.0698688	0	0.0698688	0.768556	0
1.09994	0.699562	0.0699563	0	0.0699563	0.769519	0
1.09995	0.699672	0.0699672	0	0.0699672	0.769639	0
1.09998	0.699891	0.0699891	0	0.0699891	0.76988	0
1.09999	0.699918	0.0699918	0	0.0699918	0.76991	0
1.1	0.699973	0.0699973	0	0.0699973	0.76997	0
1.1	0.7	0.07	0	0.07	0.77	0
1.1	0.385012	0.384988	0	0.384988	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.77	0
1.1	0.385	0.385	0	0.385	0.770001	0
1.1	0.385	0.385	0	0.385	0.770001	0
1.1	0.385001	0.385001	0	0.385001	0.770002	0
1.1	0.385002	0.385002	0	0.385002	0.770004	0
1.10001	0.385004	0.385004	0	0.385004	0.770008	0
1.10001	0.385008	0.385008	0	0.385008	0.770015	0
1.10003	0.385015	0.385015	0	0.385015	0.770031	0
1.10006	0.385031	0.385031	0	0.385031	0.770062	0
1.10012	0.385062	0.385062	0	0.385062	0.770124	0
1.10023	0.385124	0.385124	0	0.385124	0.770249	0
1.10046	0.385249	0.385249	0	0.385249	0.770497	0
1.10092	0.385497	0.385497	0	0.385497	0.770995	0
1.10185	0.385995	0.385995	0	0.385995	0.77199	0
1.10285	0.386532	0.386532	0	0.386532	0.773065	0
1.10385	0.38707	0.38707	0	0.38707	0.77414	0
1.10485	0.387607	0.387607	0	0.387607	0.775215	0
1.10585	0.388145	0.388145	0	0.388145	0.77629	0
1.10685	0.388682	0.388682	0	0.388682	0.777365	0
1.10785	0.38922	0.38922	0	0.38922	0.77844	0
1.10885	0.389757	0.389757	0	0.389757	0.779515	0
1.10985	0.390295	0.390295	0	0.390295	0.78059	0
1.11085	0.390832	0.390832	0	0.390832	0.781665	0
1.11185	0.39137	0.39137	0	0.39137	0.78274	0
1.11285	0.391907	0.391907	0	0.391907	0.783815	0
1.11385	0.392445	0.392445	0	0.392445	0.78489	0
1.11485	0.392982	0.392982	0	0.392982	0.785965	0
1.11585	0.39352	0.39352	0	0.39352	0.78704	0
1.11685	0.394057	0.394057	0	0.394057	0.788115	0
1.11785	0.394595	0.394595	0	0.394595	0.78919	0
1.11885	0.395132	0.395132	0	0.395132	0.790265	0
1.11985	0.39567	0.39567	0	0.39567	0.79134	0
1.12085	0.396207	0.396207	0	0.396207	0.792415	0
1.12185	0.396745	0.396745	0	0.396745	0.79349	0
1.12285	0.397282	0.397282	0	0.397282	0.794565	0
1.12385	0.39782	0.39782	0	0.39782	0.79564	0
1.12485	0.398357	0.398357	0	0.398357	0.796715	0
1.12585	0.398895	0.398895	0	0.398895	0.79779	0
1.12685	0.399432	0.399432	0	0.399432	0.798865	0
1.12785	0.39997	0.39997	0	0.39997	0.79994	0
1.12885	0.400507	0.400507	0	0.400507	0.801015	0
1.12985	0.401045	0.401045	0	0.401045	0.80209	0
1.13085	0.401582	0.401582	0	0.401582	0.803165	0
1.13185	0.40212	0.40212	0	0.40212	0.80424	0
1.13285	0.402657	0.402657	0	0.402657	0.805315	0
1.13385	0.403195	0.403195	0	0.403195	0.80639	0
1.13485	0.403732	0.403732	0	0.403732	0.807465	0
1.13585	0.40427	0.40427	0	0.40427	0.80854	0
1.13685	0.404807	0.404807	0	0.404807	0.809615	0
1.13785	0.405345	0.405345	0	0.405345	0.81069	0
1.13885	0.405882	0.405882	0	0.405882	0.811765	0
1.13985	0.40642	0.40642	0	0.40642	0.81284	0
1.14085	0.406957	0.406957	0	0.406957	0.813915	0
1.14185	0.407495	0.407495	0	0.407495	0.81499	0
1.14285	0.408032	0.408032	0	0.408032	0.816065	0
1.14385	0.40857	0.40857	0	0.40857	0.81714	0
1.14485	0.409107	0.409107	0	0.409107	0.818215	0
1.14585	0.409645	0.409645	0	0.409645	0.81929	0
1.14685	0.410182	0.410182	0	0.410182	0.820365	0
1.14785	0.41072	0.41072	0	0.41072	0.82144	0
1.14885	0.411257	0.411257	0	0.411257	0.822515	0
1.14985	0.411795	0.411795	0	0.411795	0.82359	0
1.15085	0.412332	0.412332	0	0.412332	0.824665	0
1.15185	0.41287	0.41287	0	0.41287	0.82574	0
1.15285	0.413407	0.413407	0	0.413407	0.826815	0
1.15385	0.413945	0.413945	0	0.413945	0.82789	0
1.15485	0.414482	0.414482	0	0.414482	0.828965	0
1.15585	0.41502	0.41502	0	0.41502	0.83004	0
1.15685	0.415557	0.415557	0	0.415557	0.831115	0
1.15785	0.416095	0.416095	0	0.416095	0.83219	0
1.15885	0.416632	0.416632	0	0.416632	0.833265	0
1.15985	0.41717	0.41717	0	0.41717	0.83434	0
1.16085	0.417707	0.417707	0	0.417707	0.835415	0
1.16185	0.418245	0.418245	0	0.418245	0.83649	0
1.16285	0.418782	0.418782	0	0.418782	0.837565	0
1.16385	0.41932	0.41932	0	0.41932	0.83864	0
1.16485	0.419857	0.419857	0	0.419857	0.839715	0
1.16585	0.420395	0.420395	0	0.420395	0.84079	0
1.16685	0.420932	0.420932	0	0.420932	0.841865	0
1.16785	0.42147	0.42147	0	0.42147	0.84294	0
1.16885	0.422007	0.422007	0	0.422007	0.844015	0
1.16985	0.422545	0.422545	0	0.422545	0.84509	0
1.17085	0.423082	0.423082	0	0.423082	0.846165	0
1.17185	0.42362	0.42362	0	0.42362	0.84724	0
1.17285	0.424157	0.424157	0	0.424157	0.848315	0
1.17385	0.424695	0.424695	0	0.424695	0.84939	0
1.17485	0.425232	0.425232	0	0.425232	0.850465	0
1.17585	0.42577	0.42577	0	0.42577	0.85154	0
1.17685	0.426307	0.426307	0	0.426307	0.852615	0
1.17785	0.426845	0.426845	0	0.426845	0.85369	0
1.17885	0.427382	0.427382	0	0.427382	0.854765	0
1.17985	0.42792	0.42792	0	0.42792	0.85584	0
1.18085	0.428457	0.428457	0	0.428457	0.856915	0
1.18185	0.428995	0.428995	0	0.428995	0.85799	0
1.18285	0.429532	0.429532	0	0.429532	0.859065	0
1.18385	0.43007	0.43007	0	0.43007	0.86014	0
1.18485	0.430607	0.430607	0	0.430607	0.861215	0
1.18585	0.431145	0.431145	0	0.431145	0.86229	0
1.18685	0.431682	0.431682	0	0.431682	0.863365	0
1.18785	0.43222	0.43222	0	0.43222	0.86444	0
1.18885	0.432757	0.432757	0	0.432757	0.865515	0
1.18985	0.433295	0.433295	0	0.433295	0.86659	0
1.19085	0.433832	0.433832	0	0.433832	0.867665	0
1.19185	0.43437	0.43437	0	0.43437	0.86874	0
1.19285	0.434907	0.434907	0	0.434907	0.869815	0
1.19385	0.435445	0.435445	0	0.435445	0.87089	0
1.19485	0.435982	0.435982	0	0.435982	0.871965	0
1.19585	0.43652	0.43652	0	0.43652	0.87304	0
1.19685	0.437057	0.437057	0	0.437057	0.874115	0
1.19785	0.437595	0.437595	0	0.437595	0.87519	0
1.19885	0.438132	0.438132	0	0.438132	0.876265	0
1.19985	0.43867	0.43867	0	0.43867	0.87734	0
1.20085	0.439207	0.439207	0	0.439207	0.878415	0
1.20185	0.439745	0.439745	0	0.439745	0.87949	0
1.20285	0.440282	0.440282	0	0.440282	0.880565	0
1.20385	0.44082	0.44082	0	0.44082	0.88164	0
1.20485	0.441357	0.441357	0	0.441357	0.882715	0
1.20585	0.441895	0.441895	0	0.441895	0.88379	0
1.20685	0.442432	0.442432	0	0.442432	0.884865	0
1.20785	0.44297	0.44297	0	0.44297	0.88594	0
1.20885	0.443507	0.443507	0	0.443507	0.887015	0
1.20985	0.444045	0.444045	0	0.444045	0.88809	0
1.21085	0.444582	0.444582	0	0.444582	0.889165	0
1.21185	0.44512	0.44512	0	0.44512	0.89024	0
1.21285	0.445657	0.445657	0	0.445657	0.891315	0
1.21385	0.446195	0.446195	0	0.446195	0.89239	0
1.21485	0.446732	0.446732	0	0.446732	0.893465	0
1.21585	0.44727	0.44727	0	0.44727	0.89454	0
1.21685	0.447807	0.447807	0	0.447807	0.895615	0
1.21785	0.448345	0.448345	0	0.448345	0.89669	0
1.21885	0.448882	0.448882	0	0.448882	0.897765	0
1.21985	0.44942	0.44942	0	0.44942	0.89884	0
1.22085	0.449957	0.449957	0	0.449957	0.899915	0
1.22185	0.450495	0.450495	0	0.450495	0.90099	0
1.22285	0.451032	0.451032	0	0.451032	0.902065	0
1.22385	0.45157	0.45157	0	0.45157	0.90314	0
1.22485	0.452107	0.452107	0	0.452107	0.904215	0
1.22585	0.452645	0.452645	0	0.452645	0.90529	0
1.22685	0.453182	0.453182	0	0.453182	0.906365	0
1.22785	0.45372	0.45372	0	0.45372	0.90744	0
1.22885	0.454257	0.454257	0	0.454257	0.908515	0
1.22985	0.454795	0.454795	0	0.454795	0.90959	0
1.23085	0.455332	0.455332	0	0.455332	0.910665	0
1.23185	0.45587	0.45587	0	0.45587	0.91174	0
1.23285	0.456407	0.456407	0	0.456407	0.912815	0
1.23385	0.456945	0.456945	0	0.456945	0.91389	0
1.23485	0.457482	0.457482	0	0.457482	0.914965	0
1.23585	0.45802	0.45802	0	0.45802	0.91604	0
1.23685	0.458557	0.458557	0	0.458557	0.917115	0
1.23785	0.459095	0.459095	0	0.459095	0.91819	0
1.23885	0.459632	0.459632	0	0.459632	0.919265	0
1.23985	0.46017	0.46017	0	0.46017	0.92034	0
1.24085	0.460707	0.460707	0	0.460707	0.921415	0
1.24185	0.461245	0.461245	0	0.461245	0.92249	0
1.24285	0.461782	0.461782	0	0.461782	0.923565	0
1.24385	0.46232	0.46232	0	0.46232	0.92464	0
1.24485	0.462857	0.462857	0	0.462857	0.925715	0
1.24585	0.463395	0.463395	0	0.463395	0.92679	0
1.24685	0.463932	0.463932	0	0.463932	0.927865	0
1.24785	0.46447	0.46447	0	0.46447	0.92894	0
1.24885	0.465007	0.465007	0	0.465007	0.930015	0
1.24985	0.465545	0.465545	0	0.465545	0.93109	0
1.25085	0.466082	0.466082	0	0.466082	0.932165	0
1.25185	0.46662	0.46662	0	0.46662	0.93324	0
1.25285	0.467157	0.467157	0	0.467157	0.934315	0
1.25385	0.467695	0.467695	0	0.467695	0.93539	0
1.25485	0.468232	0.468232	0	0.468232	0.936465	0
1.25585	0.46877	0.46877	0	0.46877	0.93754	0
1.25685	0.469307	0.469307	0	0.469307	0.938615	0
1.25785	0.469845	0.469845	0	0.469845	0.93969	0
1.25885	0.470382	0.470382	0	0.470382	0.940765	0
1.25985	0.47092	0.47092	0	0.47092	0.94184	0
1.26085	0.471457	0.471457	0	0.471457	0.942915	0
1.26185	0.471995	0.471995	0	0.471995	0.94399	0
1.26285	0.472532	0.472532	0	0.472532	0.945065	0
1.26385	0.47307	0.47307	0	0.47307	0.94614	0
1.26485	0.473607	0.473607	0	0.473607	0.947215	0
1.26585	0.474145	0.474145	0	0.474145	0.94829	0
1.26685	0.474682	0.474682	0	0.474682	0.949365	0
1.26785	0.47522	0.47522	0	0.47522	0.95044	0
1.26885	0.475757	0.475757	0	0.475757	0.951515	0
1.26985	0.476295	0.476295	0	0.476295	0.95259	0
1.27085	0.476832	0.476832	0	0.476832	0.953665	0
1.27185	0.47737	0.47737	0	0.47737	0.95474	0
1.27285	0.477907	0.477907	0	0.477907	0.955815	0
1.27385	0.478445	0.478445	0	0.478445	0.95689	0
1.27485	0.478982	0.478982	0	0.478982	0.957965	0
1.27585	0.47952	0.47952	0	0.47952	0.95904	0
1.27685	0.480057	0.480057	0	0.480057	0.960115	0
1.27785	0.480595	0.480595	0	0.480595	0.96119	0
1.27885	0.481132	0.481132	0	0.481132	0.962265	0
1.27985	0.48167	0.48167	0	0.48167	0.96334	0
1.28085	0.482207	0.482207	0	0.482207	0.964415	0
1.28185	0.482745	0.482745	0	0.482745	0.96549	0
1.28285	0.483282	0.483282	0	0.483282	0.966565	0
1.28385	0.48382	0.48382	0	0.48382	0.96764	0
1.28485	0.484357	0.484357	0	0.484357	0.968715	0
1.28585	0.484895	0.484895	0	0.484895	0.96979	0
1.28685	0.485432	0.485432	0	0.485432	0.970865	0
1.28785	0.48597	0.48597	0	0.48597	0.97194	0
1.28885	0.486507	0.486507	0	0.486507	0.973015	0
1.28985	0.487045	0.487045	0	0.487045	0.97409	0
1.29085	0.487582	0.487582	0	0.487582	0.975165	0
1.29185	0.48812	0.48812	0	0.48812	0.97624	0
1.29285	0.488657	0.488657	0	0.488657	0.977315	0
1.29385	0.489195	0.489195	0	0.489195	0.97839	0
1.29485	0.489732	0.489732	0	0.489732	0.979465	0
1.29585	0.49027	0.49027	0	0.49027	0.98054	0
1.29685	0.490807	0.490807	0	0.490807	0.981615	0
1.29785	0.491345	0.491345	0	0.491345	0.98269	0
1.29885	0.491882	0.491882	0	0.491882	0.983765	0
1.29985	0.49242	0.49242	0	0.49242	0.98484	0
1.30085	0.492957	0.492957	0	0.492957	0.985915	0
1.30185	0.493495	0.493495	0	0.493495	0.98699	0
1.30285	0.494032	0.494032	0	0.494032	0.988065	0
1.30385	0.49457	0.49457	0	0.49457	0.98914	0
1.30485	0.495107	0.495107	0	0.495107	0.990215	0
1.30585	0.495645	0.495645	0	0.495645	0.99129	0
1.30685	0.496182	0.496182	0	0.496182	0.992365	0
1.30785	0.49672	0.49672	0	0.49672	0.99344	0
1.30885	0.497257	0.497257	0	0.497257	0.994515	0
1.30985	0.497795	0.497795	0	0.497795	0.99559	0
1.31085	0.498332	0.498332	0	0.498332	0.996665	0
1.31185	0.49887	0.49887	0	0.49887	0.99774	0
1.31285	0.499407	0.499407	0	0.499407	0.998815	0
1.31385	0.499945	0.499945	0	0.499945	0.99989	0
1.31485	0.500482	0.500482	0	0.500482	1.00096	0
1.31585	0.50102	0.50102	0	0.50102	1.00204	0
1.31685	0.501557	0.501557	0	0.501557	1.00312	0
1.31785	0.502095	0.502095	0	0.502095	1.00419	0
1.31885	0.502632	0.502632	0	0.502632	1.00526	0
1.31985	0.50317	0.50317	0	0.50317	1.00634	0
1.32085	0.503707	0.503707	0	0.503707	1.00742	0
1.32185	0.504245	0.504245	0	0.504245	1.00849	0
1.32285	0.504782	0.504782	0	0.504782	1.00956	0
1.32385	0.50532	0.50532	0	0.50532	1.01064	0
1.32485	0.505857	0.505857	0	0.505857	1.01172	0
1.32585	0.506395	0.506395	0	0.506395	1.01279	0
1.32685	0.506932	0.506932	0	0.506932	1.01386	0
1.32785	0.50747	0.50747	0	0.50747	1.01494	0
1.32885	0.508007	0.508007	0	0.508007	1.01602	0
1.32985	0.508545	0.508545	0	0.508545	1.01709	0
1.33085	0.509082	0.509082	0	0.509082	1.01816	0
1.33185	0.50962	0.50962	0	0.50962	1.01924	0
1.33285	0.510157	0.510157	0	0.510157	1.02032	0
1.33385	0.510695	0.510695	0	0.510695	1.02139	0
1.33485	0.511232	0.511232	0	0.511232	1.02246	0
1.33585	0.51177	0.51177	0	0.51177	1.02354	0
1.33685	0.512307	0.512307	0	0.512307	1.02462	0
1.33785	0.512845	0.512845	0	0.512845	1.02569	0
1.33885	0.513382	0.513382	0	0.513382	1.02676	0
1.33985	0.51392	0.51392	0	0.51392	1.02784	0
1.34085	0.514457	0.514457	0	0.514457	1.02892	0
1.34185	0.514995	0.514995	0	0.514995	1.02999	0
1.34285	0.515532	0.515532	0	0.515532	1.03106	0
1.34385	0.51607	0.51607	0	0.51607	1.03214	0
1.34485	0.516607	0.516607	0	0.516607	1.03322	0
1.34585	0.517145	0.517145	0	0.517145	1.03429	0
1.34685	0.517682	0.517682	0	0.517682	1.03536	0
1.34785	0.51822	0.51822	0	0.51822	1.03644	0
1.34885	0.518757	0.518757	0	0.518757	1.03752	0
1.34985	0.519295	0.519295	0	0.519295	1.03859	0
1.35085	0.519832	0.519832	0	0.519832	1.03966	0
1.35185	0.52037	0.52037	0	0.52037	1.04074	0
1.35285	0.520907	0.520907	0	0.520907	1.04182	0
1.35385	0.521445	0.521445	0	0.521445	1.04289	0
1.35485	0.521982	0.521982	0	0.521982	1.04396	0
1.35585	0.52252	0.52252	0	0.52252	1.04504	0
1.35685	0.523057	0.523057	0	0.523057	1.04612	0
1.35785	0.523595	0.523595	0	0.523595	1.04719	0
1.35885	0.524132	0.524132	0	0.524132	1.04826	0
1.35985	0.52467	0.52467	0	0.52467	1.04934	0
1.36085	0.525207	0.525207	0	0.525207	1.05042	0
1.36185	0.525745	0.525745	0	0.525745	1.05149	0
1.36285	0.526282	0.526282	0	0.526282	1.05256	0
1.36385	0.52682	0.52682	0	0.52682	1.05364	0
1.36485	0.527357	0.527357	0	0.527357	1.05472	0
1.36585	0.527895	0.527895	0	0.527895	1.05579	0
1.36685	0.528432	0.528432	0	0.528432	1.05686	0
1.36785	0.52897	0.52897	0	0.52897	1.05794	0
1.36885	0.529507	0.529507	0	0.529507	1.05902	0
1.36985	0.530045	0.530045	0	0.530045	1.06009	0
1.37085	0.530582	0.530582	0	0.530582	1.06116	0
1.37185	0.53112	0.53112	0	0.53112	1.06224	0
1.37285	0.531657	0.531657	0	0.531657	1.06332	0
1.37385	0.532195	0.532195	0	0.532195	1.06439	0
1.37485	0.532732	0.532732	0	0.532732	1.06546	0
1.37585	0.53327	0.53327	0	0.53327	1.06654	0
1.37685	0.533807	0.533807	0	0.533807	1.06762	0
1.37785	0.534345	0.534345	0	0.534345	1.06869	0
1.37885	0.534882	0.534882	0	0.534882	1.06976	0
1.37985	0.53542	0.53542	0	0.53542	1.07084	0
